timestamp,zone,energy_consumption_kwh,month
2024-01-02 07:00:00,North,188.62588802635221,1
2024-01-02 07:00:00,South,380.14631289087146,1
2024-01-02 07:00:00,East,410.1771209378278,1
2024-01-02 07:00:00,West,197.63189238068804,1
2024-01-02 07:00:00,Central,389.6797204998789,1
2024-01-02 08:00:00,North,251.68469161432796,1
2024-01-02 08:00:00,South,349.43893037528346,1
2024-01-02 08:00:00,East,381.1030292708354,1
2024-01-02 08:00:00,West,337.1358341588112,1
2024-01-02 08:00:00,Central,127.94317278504298,1
2024-01-02 09:00:00,North,431.52394317324473,1
2024-01-02 09:00:00,South,219.32523837234703,1
2024-01-02 09:00:00,East,155.85081787193894,1
2024-01-02 09:00:00,West,133.37820413779048,1
2024-01-02 09:00:00,Central,334.8595664237108,1
2024-01-02 10:00:00,North,360.0835020647831,1
2024-01-02 10:00:00,South,89.30578442279955,1
2024-01-02 10:00:00,East,307.06566989285267,1
2024-01-02 10:00:00,West,194.1813909369507,1
2024-01-02 10:00:00,Central,362.18415580817407,1
2024-01-02 11:00:00,North,180.4489927494215,1
2024-01-02 11:00:00,South,385.3382307663091,1
2024-01-02 11:00:00,East,241.82043393632418,1
2024-01-02 11:00:00,West,463.8067615118523,1
2024-01-02 11:00:00,Central,164.75499863911898,1
2024-01-02 12:00:00,North,230.24873812303127,1
2024-01-02 12:00:00,South,130.72524669269944,1
2024-01-02 12:00:00,East,456.14098071580463,1
2024-01-02 12:00:00,West,460.3050362532236,1
2024-01-02 12:00:00,Central,212.37047998382863,1
2024-01-02 13:00:00,North,365.27553357960113,1
2024-01-02 13:00:00,South,417.461238466949,1
2024-01-02 13:00:00,East,321.45073066665316,1
2024-01-02 13:00:00,West,310.2633627433068,1
2024-01-02 13:00:00,Central,192.33650612765126,1
2024-01-02 14:00:00,North,144.0801682359234,1
2024-01-02 14:00:00,South,454.0861918459659,1
2024-01-02 14:00:00,East,465.569338076786,1
2024-01-02 14:00:00,West,356.57893299873655,1
2024-01-02 14:00:00,Central,221.1972644084528,1
2024-01-02 15:00:00,North,259.6172548922058,1
2024-01-02 15:00:00,South,396.151493856905,1
2024-01-02 15:00:00,East,442.91746228487665,1
2024-01-02 15:00:00,West,440.465706371762,1
2024-01-02 15:00:00,Central,427.79181866352536,1
2024-01-02 16:00:00,North,358.61025506773836,1
2024-01-02 16:00:00,South,139.26367959161752,1
2024-01-02 16:00:00,East,168.53045929837788,1
2024-01-02 16:00:00,West,470.2952742269128,1
2024-01-02 16:00:00,Central,353.889898816917,1
2024-01-02 17:00:00,North,94.90316982442899,1
2024-01-02 17:00:00,South,145.62052138140007,1
2024-01-02 17:00:00,East,351.35099964198815,1
2024-01-02 17:00:00,West,91.1454387662495,1
2024-01-02 17:00:00,Central,161.28943117609106,1
2024-01-02 18:00:00,North,302.48846494125286,1
2024-01-02 18:00:00,South,368.98159335479323,1
2024-01-02 18:00:00,East,339.06052015476627,1
2024-01-02 18:00:00,West,189.50730869868892,1
2024-01-02 18:00:00,Central,401.29769433065485,1
2024-01-02 19:00:00,North,195.2199342988852,1
2024-01-02 19:00:00,South,230.50865674728834,1
2024-01-02 19:00:00,East,395.0029493464021,1
2024-01-02 19:00:00,West,369.6213532356025,1
2024-01-02 19:00:00,Central,439.1712399795663,1
2024-01-02 20:00:00,North,352.05188771390146,1
2024-01-02 20:00:00,South,329.020023267503,1
2024-01-02 20:00:00,East,152.99449403653279,1
2024-01-02 20:00:00,West,232.8122974221687,1
2024-01-02 20:00:00,Central,196.67105137349338,1
2024-01-02 21:00:00,North,196.55153242668663,1
2024-01-02 21:00:00,South,485.69922885142654,1
2024-01-02 21:00:00,East,261.43886633073015,1
2024-01-02 21:00:00,West,446.98889337651394,1
2024-01-02 21:00:00,Central,347.1582113353552,1
2024-01-02 22:00:00,North,418.44894955795644,1
2024-01-02 22:00:00,South,301.922066295156,1
2024-01-02 22:00:00,East,356.79530482257206,1
2024-01-02 22:00:00,West,304.83996590473214,1
2024-01-02 22:00:00,Central,162.69154664751787,1
2024-01-02 23:00:00,North,378.8270951682632,1
2024-01-02 23:00:00,South,198.6929886013968,1
2024-01-02 23:00:00,East,125.86611553374703,1
2024-01-02 23:00:00,West,347.4970757462494,1
2024-01-02 23:00:00,Central,176.7178951401664,1
2024-01-03 00:00:00,North,481.0545853265364,1
2024-01-03 00:00:00,South,466.9142735878865,1
2024-01-03 00:00:00,East,461.757009291903,1
2024-01-03 00:00:00,West,245.41930098930672,1
2024-01-03 00:00:00,Central,90.37283505312344,1
2024-01-03 01:00:00,North,489.177414054544,1
2024-01-03 01:00:00,South,272.9772927289744,1
2024-01-03 01:00:00,East,502.59326701750945,1
2024-01-03 01:00:00,West,507.5285900659932,1
2024-01-03 01:00:00,Central,442.7998714307644,1
2024-01-03 02:00:00,North,221.5154630908583,1
2024-01-03 02:00:00,South,246.16117291815408,1
2024-01-03 02:00:00,East,453.7905354673333,1
2024-01-03 02:00:00,West,226.29058514281138,1
2024-01-03 02:00:00,Central,163.56337824576315,1
2024-01-03 03:00:00,North,315.0437591579908,1
2024-01-03 03:00:00,South,475.1945279860113,1
2024-01-03 03:00:00,East,384.62712212785584,1
2024-01-03 03:00:00,West,330.06092550566984,1
2024-01-03 03:00:00,Central,143.49541699105376,1
2024-01-03 04:00:00,North,343.84625717508277,1
2024-01-03 04:00:00,South,501.06977746605935,1
2024-01-03 04:00:00,East,160.77481022596237,1
2024-01-03 04:00:00,West,319.48020266747363,1
2024-01-03 04:00:00,Central,459.01184676182385,1
2024-01-03 05:00:00,North,397.8536787665967,1
2024-01-03 05:00:00,South,382.95384350290317,1
2024-01-03 05:00:00,East,369.4803231199843,1
2024-01-03 05:00:00,West,256.5751657247736,1
2024-01-03 05:00:00,Central,214.94122158183518,1
2024-01-03 06:00:00,North,422.4973636837222,1
2024-01-03 06:00:00,South,419.2612939334526,1
2024-01-03 06:00:00,East,437.96204413896976,1
2024-01-03 06:00:00,West,457.12076432876734,1
2024-01-03 06:00:00,Central,293.761025593873,1
2024-01-03 07:00:00,North,298.21215547247334,1
2024-01-03 07:00:00,South,427.6516318374221,1
2024-01-03 07:00:00,East,359.75878548255633,1
2024-01-03 07:00:00,West,387.42105564342455,1
2024-01-03 07:00:00,Central,423.129078575512,1
2024-01-03 08:00:00,North,451.5174270060441,1
2024-01-03 08:00:00,South,247.5798143347827,1
2024-01-03 08:00:00,East,260.2256230858251,1
2024-01-03 08:00:00,West,145.8050858739188,1
2024-01-03 08:00:00,Central,335.47051492853893,1
2024-01-03 09:00:00,North,110.97924642892718,1
2024-01-03 09:00:00,South,282.8191588522763,1
2024-01-03 09:00:00,East,316.75906580868156,1
2024-01-03 09:00:00,West,228.3957353022297,1
2024-01-03 09:00:00,Central,347.51054279979877,1
2024-01-03 10:00:00,North,97.77382156628757,1
2024-01-03 10:00:00,South,117.53585767240274,1
2024-01-03 10:00:00,East,404.1684150706153,1
2024-01-03 10:00:00,West,239.66285645394998,1
2024-01-03 10:00:00,Central,144.05275119309417,1
2024-01-03 11:00:00,North,314.4579652483219,1
2024-01-03 11:00:00,South,397.11664675534536,1
2024-01-03 11:00:00,East,171.04498327351865,1
2024-01-03 11:00:00,West,344.16761333879,1
2024-01-03 11:00:00,Central,134.06069727521077,1
2024-01-03 12:00:00,North,103.28386312530311,1
2024-01-03 12:00:00,South,323.91994394002427,1
2024-01-03 12:00:00,East,314.2408176820416,1
2024-01-03 12:00:00,West,355.22484221352954,1
2024-01-03 12:00:00,Central,401.4627456184738,1
2024-01-03 13:00:00,North,483.0123433339055,1
2024-01-03 13:00:00,South,321.33306147167815,1
2024-01-03 13:00:00,East,229.23804662240724,1
2024-01-03 13:00:00,West,425.99423312914604,1
2024-01-03 13:00:00,Central,212.77253494099534,1
2024-01-03 14:00:00,North,282.4585645721389,1
2024-01-03 14:00:00,South,132.14276554956666,1
2024-01-03 14:00:00,East,105.45905977613128,1
2024-01-03 14:00:00,West,504.44699587439885,1
2024-01-03 14:00:00,Central,434.19069363997164,1
2024-01-03 15:00:00,North,367.4130242907807,1
2024-01-03 15:00:00,South,278.2693025014282,1
2024-01-03 15:00:00,East,166.21001462390558,1
2024-01-03 15:00:00,West,145.34266397617287,1
2024-01-03 15:00:00,Central,191.85486723210997,1
2024-01-03 16:00:00,North,300.1098990019516,1
2024-01-03 16:00:00,South,378.05588252405363,1
2024-01-03 16:00:00,East,381.66003378207785,1
2024-01-03 16:00:00,West,216.5631213430202,1
2024-01-03 16:00:00,Central,481.89862542181294,1
2024-01-03 17:00:00,North,389.38444526726647,1
2024-01-03 17:00:00,South,320.36091254799186,1
2024-01-03 17:00:00,East,355.8357354679016,1
2024-01-03 17:00:00,West,249.56300410454443,1
2024-01-03 17:00:00,Central,228.48667584140685,1
2024-01-03 18:00:00,North,233.56251192880134,1
2024-01-03 18:00:00,South,400.64345039788157,1
2024-01-03 18:00:00,East,104.15946992822475,1
2024-01-03 18:00:00,West,144.56855472579093,1
2024-01-03 18:00:00,Central,111.68318358553424,1
2024-01-03 19:00:00,North,125.03960608645023,1
2024-01-03 19:00:00,South,453.5931186138581,1
2024-01-03 19:00:00,East,391.0160662607917,1
2024-01-03 19:00:00,West,290.56049300851544,1
2024-01-03 19:00:00,Central,133.2403178751209,1
2024-01-03 20:00:00,North,294.79077560676393,1
2024-01-03 20:00:00,South,288.5240609470862,1
2024-01-03 20:00:00,East,159.47646416814845,1
2024-01-03 20:00:00,West,275.32223170957235,1
2024-01-03 20:00:00,Central,277.3971713736221,1
2024-01-03 21:00:00,North,344.6423799558451,1
2024-01-03 21:00:00,South,359.0366580988521,1
2024-01-03 21:00:00,East,111.55241149920539,1
2024-01-03 21:00:00,West,258.7025607204945,1
2024-01-03 21:00:00,Central,343.76618221877936,1
2024-01-03 22:00:00,North,297.1223690603524,1
2024-01-03 22:00:00,South,447.7701433054318,1
2024-01-03 22:00:00,East,353.57019052110047,1
2024-01-03 22:00:00,West,169.498908549552,1
2024-01-03 22:00:00,Central,138.73864245506292,1
2024-01-03 23:00:00,North,358.59691631064084,1
2024-01-03 23:00:00,South,119.29162253184177,1
2024-01-03 23:00:00,East,321.39376329621354,1
2024-01-03 23:00:00,West,480.57408385042334,1
2024-01-03 23:00:00,Central,325.6280043743099,1
2024-01-04 00:00:00,North,259.1211298959588,1
2024-01-04 00:00:00,South,373.132838534245,1
2024-01-04 00:00:00,East,253.4519107205424,1
2024-01-04 00:00:00,West,312.03957662905094,1
2024-01-04 00:00:00,Central,453.67715190167553,1
2024-01-04 01:00:00,North,242.13073032106809,1
2024-01-04 01:00:00,South,479.7235060644532,1
2024-01-04 01:00:00,East,470.7396612437609,1
2024-01-04 01:00:00,West,186.39463831494007,1
2024-01-04 01:00:00,Central,135.53343117840723,1
2024-01-04 02:00:00,North,145.91300649739065,1
2024-01-04 02:00:00,South,93.87810107559784,1
2024-01-04 02:00:00,East,145.79769228983074,1
2024-01-04 02:00:00,West,366.42489640931836,1
2024-01-04 02:00:00,Central,132.9545441647569,1
2024-01-04 03:00:00,North,218.4099050317052,1
2024-01-04 03:00:00,South,436.14546375630044,1
2024-01-04 03:00:00,East,108.63180648956549,1
2024-01-04 03:00:00,West,429.24247548399376,1
2024-01-04 03:00:00,Central,204.3485031128179,1
2024-01-04 04:00:00,North,153.8816728307504,1
2024-01-04 04:00:00,South,365.5636041271856,1
2024-01-04 04:00:00,East,368.58241058451847,1
2024-01-04 04:00:00,West,443.4726091081359,1
2024-01-04 04:00:00,Central,374.45303567139024,1
2024-01-04 05:00:00,North,420.671393724037,1
2024-01-04 05:00:00,South,208.69511472174344,1
2024-01-04 05:00:00,East,161.79549298220073,1
2024-01-04 05:00:00,West,413.7031381816831,1
2024-01-04 05:00:00,Central,430.28275912922567,1
2024-01-04 06:00:00,North,500.8226969132776,1
2024-01-04 06:00:00,South,255.49313450799144,1
2024-01-04 06:00:00,East,243.5072536473198,1
2024-01-04 06:00:00,West,404.45472205050504,1
2024-01-04 06:00:00,Central,218.05256512046694,1
2024-01-04 07:00:00,North,475.01704904427305,1
2024-01-04 07:00:00,South,446.8101297749673,1
2024-01-04 07:00:00,East,272.8190447792569,1
2024-01-04 07:00:00,West,402.62335479411996,1
2024-01-04 07:00:00,Central,390.4891760047152,1
2024-01-04 08:00:00,North,132.30497785412584,1
2024-01-04 08:00:00,South,457.856936735994,1
2024-01-04 08:00:00,East,315.945013995513,1
2024-01-04 08:00:00,West,442.20853552111925,1
2024-01-04 08:00:00,Central,233.18974830839227,1
2024-01-04 09:00:00,North,478.3580438659488,1
2024-01-04 09:00:00,South,260.77833534067315,1
2024-01-04 09:00:00,East,110.69460926032403,1
2024-01-04 09:00:00,West,476.95061023056945,1
2024-01-04 09:00:00,Central,143.4713353482926,1
2024-01-04 10:00:00,North,244.21151783220316,1
2024-01-04 10:00:00,South,480.30992882232243,1
2024-01-04 10:00:00,East,473.83958119998437,1
2024-01-04 10:00:00,West,328.4212544024568,1
2024-01-04 10:00:00,Central,355.11210887712326,1
2024-01-04 11:00:00,North,270.33051624896956,1
2024-01-04 11:00:00,South,210.16066225361448,1
2024-01-04 11:00:00,East,227.23686635457062,1
2024-01-04 11:00:00,West,358.0238806384721,1
2024-01-04 11:00:00,Central,395.0687602950352,1
2024-01-04 12:00:00,North,423.9807168933463,1
2024-01-04 12:00:00,South,423.7875408774777,1
2024-01-04 12:00:00,East,122.45658098782441,1
2024-01-04 12:00:00,West,300.8584389239346,1
2024-01-04 12:00:00,Central,122.33056013036885,1
2024-01-04 13:00:00,North,330.3222772139346,1
2024-01-04 13:00:00,South,273.92001283868314,1
2024-01-04 13:00:00,East,442.68631794827456,1
2024-01-04 13:00:00,West,235.49986853200676,1
2024-01-04 13:00:00,Central,134.85367517536196,1
2024-01-04 14:00:00,North,134.64656834027733,1
2024-01-04 14:00:00,South,404.07112217939704,1
2024-01-04 14:00:00,East,352.47924134515625,1
2024-01-04 14:00:00,West,142.31955240460326,1
2024-01-04 14:00:00,Central,120.79328261574035,1
2024-01-04 15:00:00,North,366.86214832058704,1
2024-01-04 15:00:00,South,131.28524956750834,1
2024-01-04 15:00:00,East,445.72652687964876,1
2024-01-04 15:00:00,West,395.4459951726201,1
2024-01-04 15:00:00,Central,129.6031149509951,1
2024-01-04 16:00:00,North,136.05058063809824,1
2024-01-04 16:00:00,South,503.7878088818294,1
2024-01-04 16:00:00,East,248.2695286615603,1
2024-01-04 16:00:00,West,234.8182678125831,1
2024-01-04 16:00:00,Central,396.92182643767984,1
2024-01-04 17:00:00,North,480.7173853514622,1
2024-01-04 17:00:00,South,492.4129255962365,1
2024-01-04 17:00:00,East,384.2921172010506,1
2024-01-04 17:00:00,West,236.2336184641614,1
2024-01-04 17:00:00,Central,130.77453474266215,1
2024-01-04 18:00:00,North,405.3943694075563,1
2024-01-04 18:00:00,South,337.68374136529724,1
2024-01-04 18:00:00,East,283.87767795776784,1
2024-01-04 18:00:00,West,454.0429243972902,1
2024-01-04 18:00:00,Central,159.5240886167565,1
2024-01-04 19:00:00,North,313.2199357383969,1
2024-01-04 19:00:00,South,107.47084927746941,1
2024-01-04 19:00:00,East,278.1550814831882,1
2024-01-04 19:00:00,West,123.71248202854575,1
2024-01-04 19:00:00,Central,126.27484654448307,1
2024-01-04 20:00:00,North,141.13234304334463,1
2024-01-04 20:00:00,South,362.3485600129209,1
2024-01-04 20:00:00,East,402.2730154758771,1
2024-01-04 20:00:00,West,328.9000075862945,1
2024-01-04 20:00:00,Central,485.57047084084525,1
2024-01-04 21:00:00,North,239.75745610294956,1
2024-01-04 21:00:00,South,228.3614422771332,1
2024-01-04 21:00:00,East,461.9185603566849,1
2024-01-04 21:00:00,West,196.54319067625457,1
2024-01-04 21:00:00,Central,482.6120349083814,1
2024-01-04 22:00:00,North,96.62592053488548,1
2024-01-04 22:00:00,South,496.4096122075423,1
2024-01-04 22:00:00,East,119.10974580073645,1
2024-01-04 22:00:00,West,446.43810860072625,1
2024-01-04 22:00:00,Central,321.66492416113635,1
2024-01-04 23:00:00,North,492.71087762624444,1
2024-01-04 23:00:00,South,120.88122418694245,1
2024-01-04 23:00:00,East,331.00827918502284,1
2024-01-04 23:00:00,West,479.8350831677918,1
2024-01-04 23:00:00,Central,310.49630083641347,1
2024-01-05 00:00:00,North,364.5906724128971,1
2024-01-05 00:00:00,South,390.12751310755147,1
2024-01-05 00:00:00,East,285.23276226101814,1
2024-01-05 00:00:00,West,339.2968795668291,1
2024-01-05 00:00:00,Central,328.75168587244303,1
2024-01-05 01:00:00,North,484.6246599975083,1
2024-01-05 01:00:00,South,127.65584190822631,1
2024-01-05 01:00:00,East,210.07426097674562,1
2024-01-05 01:00:00,West,467.5699295800889,1
2024-01-05 01:00:00,Central,437.1056551632151,1
2024-01-05 02:00:00,North,294.4143207196114,1
2024-01-05 02:00:00,South,360.40358481605546,1
2024-01-05 02:00:00,East,210.5708302511602,1
2024-01-05 02:00:00,West,171.13851984131625,1
2024-01-05 02:00:00,Central,296.82183257236255,1
2024-01-05 03:00:00,North,226.55265869318887,1
2024-01-05 03:00:00,South,353.4449624725504,1
2024-01-05 03:00:00,East,138.47195704036363,1
2024-01-05 03:00:00,West,477.2282940336689,1
2024-01-05 03:00:00,Central,502.34405767310466,1
2024-01-05 04:00:00,North,372.43036069919134,1
2024-01-05 04:00:00,South,301.080743831925,1
2024-01-05 04:00:00,East,231.6364694697836,1
2024-01-05 04:00:00,West,414.47208359748697,1
2024-01-05 04:00:00,Central,360.5287860099684,1
2024-01-05 05:00:00,North,169.89376201069783,1
2024-01-05 05:00:00,South,463.33494491375075,1
2024-01-05 05:00:00,East,439.13009080901617,1
2024-01-05 05:00:00,West,476.9178817298258,1
2024-01-05 05:00:00,Central,386.38716513668714,1
2024-01-05 06:00:00,North,324.99919285109416,1
2024-01-05 06:00:00,South,272.3204354152162,1
2024-01-05 06:00:00,East,472.91327881625165,1
2024-01-05 06:00:00,West,458.30828506511904,1
2024-01-05 06:00:00,Central,125.68663102565932,1
2024-01-05 07:00:00,North,113.86772551646354,1
2024-01-05 07:00:00,South,243.27794594890673,1
2024-01-05 07:00:00,East,420.0679189407381,1
2024-01-05 07:00:00,West,500.40308854820813,1
2024-01-05 07:00:00,Central,159.6505694883772,1
2024-01-05 08:00:00,North,351.83414080537847,1
2024-01-05 08:00:00,South,265.50245634817566,1
2024-01-05 08:00:00,East,485.46185028505533,1
2024-01-05 08:00:00,West,437.7806146021811,1
2024-01-05 08:00:00,Central,427.3874697980563,1
2024-01-05 09:00:00,North,286.4551757849819,1
2024-01-05 09:00:00,South,275.4266463303906,1
2024-01-05 09:00:00,East,203.92397983822087,1
2024-01-05 09:00:00,West,118.88082361162488,1
2024-01-05 09:00:00,Central,434.2032984608605,1
2024-01-05 10:00:00,North,419.52641283644334,1
2024-01-05 10:00:00,South,506.02304753242254,1
2024-01-05 10:00:00,East,496.2475698205432,1
2024-01-05 10:00:00,West,310.6575821036819,1
2024-01-05 10:00:00,Central,409.71597643912736,1
2024-01-05 11:00:00,North,477.3927262121756,1
2024-01-05 11:00:00,South,451.0656403117418,1
2024-01-05 11:00:00,East,197.58093550639956,1
2024-01-05 11:00:00,West,270.2672889281439,1
2024-01-05 11:00:00,Central,161.29699526253665,1
2024-01-05 12:00:00,North,471.92509332803894,1
2024-01-05 12:00:00,South,329.4557476079778,1
2024-01-05 12:00:00,East,181.0572606292222,1
2024-01-05 12:00:00,West,362.5726271143668,1
2024-01-05 12:00:00,Central,328.34765120538094,1
2024-01-05 13:00:00,North,225.9986875690385,1
2024-01-05 13:00:00,South,153.23127426206463,1
2024-01-05 13:00:00,East,366.91778935192986,1
2024-01-05 13:00:00,West,306.4717935571435,1
2024-01-05 13:00:00,Central,408.36388962333695,1
2024-01-05 14:00:00,North,313.706944123556,1
2024-01-05 14:00:00,South,432.6823716023759,1
2024-01-05 14:00:00,East,326.3665941226449,1
2024-01-05 14:00:00,West,325.50230740006697,1
